Timestamp,Age,Age Group,Primary streaming service,Hours per day,While working,Instrumentalist,Composer,Fav genre,Exploratory,Foreign languages,BPM,Frequency [Classical],Frequency [Country],Frequency [EDM],Frequency [Folk],Frequency [Gospel],Frequency [Hip hop],Frequency [Jazz],Frequency [K pop],Frequency [Latin],Frequency [Lofi],Frequency [Metal],Frequency [Pop],Frequency [R&B],Frequency [Rap],Frequency [Rock],Frequency [Video game music],Anxiety,Depression,Insomnia,OCD,Music effects,Permissions
8/30/2022 9:35,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
8/30/2022 10:10,,,Apple Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
8/30/2022 11:05,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
8/30/2022 11:12,,,Other streaming service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
8/30/2022 12:03,,,Apple Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
8/30/2022 13:07,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
8/30/2022 14:25,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
8/30/2022 14:43,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
8/30/2022 16:04,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
8/30/2022 16:43,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
8/30/2022 16:47,,,Apple Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
8/30/2022 17:33,,,Apple Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
8/30/2022 17:43,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
8/30/2022 18:15,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
8/31/2022 1:39,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
8/31/2022 5:45,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
8/31/2022 6:36,,,Pandora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
8/31/2022 8:04,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
8/31/2022 8:35,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
8/31/2022 9:42,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
8/31/2022 12:53,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
8/31/2022 13:20,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
8/31/2022 14:28,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
8/31/2022 15:48,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
8/31/2022 16:47,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
8/31/2022 18:56,,,Other streaming service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
8/31/2022 18:56,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
8/31/2022 20:40,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
8/31/2022 21:04,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
8/31/2022 23:09,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 1:16,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 2:32,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 3:38,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 5:01,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 5:20,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 9:25,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 12:04,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 13:13,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 13:14,,,Other streaming service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 14:56,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 14:57,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 14:59,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 15:01,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 15:05,,,Other streaming service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 15:21,,,Other streaming service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 15:24,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 15:24,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 15:26,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 15:36,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 15:50,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 16:00,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 16:06,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 16:11,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 16:30,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 16:35,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 16:38,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 16:38,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 16:43,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 16:58,,,Pandora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 17:00,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 17:17,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 17:27,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 17:33,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 17:48,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 17:51,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 18:02,,,Apple Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 18:10,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 18:11,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 18:38,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 19:08,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 19:09,,,Other streaming service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 19:36,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 19:39,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 19:39,,,Other streaming service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 19:44,,,Other streaming service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 20:02,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 20:36,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 21:05,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 21:07,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 21:14,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 21:24,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 21:44,,,Apple Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 22:38,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/1/2022 23:11,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 0:08,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 0:20,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 0:32,,,Apple Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 1:03,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 1:59,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 2:19,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 3:06,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 3:27,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 3:32,,,Other streaming service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 3:36,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 4:06,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 4:56,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 4:56,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 5:21,,,Apple Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 5:40,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 5:49,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 6:20,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 6:41,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 7:13,,,Apple Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 7:13,,,Other streaming service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 7:29,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 7:53,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 8:05,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 8:06,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 9:15,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 9:25,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 9:54,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 14:09,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 14:31,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 15:24,,,Other streaming service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 16:14,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 16:36,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 19:20,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 19:39,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 21:14,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 21:19,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/2/2022 22:18,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/3/2022 3:54,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/3/2022 5:27,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/3/2022 7:09,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/3/2022 8:53,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/3/2022 10:20,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/3/2022 10:41,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/3/2022 12:26,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/3/2022 13:52,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/3/2022 14:08,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/3/2022 14:35,,,Pandora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/3/2022 15:52,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/3/2022 15:52,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/3/2022 16:00,,,Pandora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/3/2022 16:24,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/3/2022 17:14,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/3/2022 18:01,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/3/2022 18:23,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/3/2022 18:37,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/3/2022 20:49,,,Other streaming service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/3/2022 20:58,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/3/2022 21:08,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/3/2022 21:52,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/4/2022 2:32,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/4/2022 5:01,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/4/2022 5:22,,,Other streaming service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/4/2022 9:22,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/4/2022 10:07,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/4/2022 10:48,,,Apple Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/4/2022 11:15,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/4/2022 11:25,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/4/2022 13:07,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/4/2022 15:41,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/4/2022 16:26,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/4/2022 17:54,,,Other streaming service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/4/2022 20:38,,,Other streaming service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/4/2022 21:29,,,Other streaming service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/4/2022 21:44,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/4/2022 22:32,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/5/2022 2:08,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/5/2022 6:29,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/5/2022 8:21,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/5/2022 12:10,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/5/2022 21:56,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/6/2022 9:40,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/6/2022 10:12,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/6/2022 11:15,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/6/2022 11:19,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/6/2022 12:36,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/6/2022 13:26,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/6/2022 14:43,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/6/2022 15:53,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/6/2022 19:27,,,Other streaming service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/7/2022 9:16,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/7/2022 12:32,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/7/2022 14:17,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/7/2022 19:43,,,Apple Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/7/2022 21:19,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/8/2022 15:06,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/8/2022 16:56,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/8/2022 18:12,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/8/2022 18:14,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/8/2022 19:16,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/8/2022 21:30,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/8/2022 23:40,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/9/2022 7:19,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/9/2022 7:48,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/9/2022 11:15,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/9/2022 11:25,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/9/2022 18:44,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/9/2022 22:31,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/9/2022 23:34,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/10/2022 2:59,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/10/2022 6:07,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/10/2022 9:06,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/10/2022 22:08,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 9:39,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 11:45,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 12:09,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 12:14,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 12:15,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 12:46,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 13:31,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 13:33,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 13:46,,,Apple Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 13:55,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 14:20,,,Other streaming service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 14:27,,,Other streaming service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 14:29,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 14:42,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 14:44,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 15:07,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 15:12,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 16:24,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 18:07,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 18:09,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 18:10,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 18:54,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 19:03,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 19:13,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 19:41,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 20:07,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 22:24,,,Apple Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 22:26,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 23:09,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 23:16,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/12/2022 23:56,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/13/2022 0:48,,,Other streaming service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/13/2022 1:55,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/13/2022 1:57,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/13/2022 2:17,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/13/2022 4:45,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/13/2022 5:57,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/13/2022 7:06,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/13/2022 7:12,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/13/2022 8:05,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/13/2022 8:36,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/13/2022 9:29,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/13/2022 11:16,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/13/2022 13:18,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/13/2022 13:58,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/13/2022 16:16,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/13/2022 16:34,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/13/2022 22:19,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/13/2022 23:06,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/14/2022 0:09,,,Apple Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/14/2022 0:58,,,Apple Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/14/2022 7:07,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/14/2022 9:56,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/14/2022 12:44,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/15/2022 0:33,,,I do not use a streaming service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/15/2022 9:41,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/15/2022 11:09,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/15/2022 15:30,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/16/2022 1:47,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/16/2022 9:24,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/16/2022 21:55,,,YouTube Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
9/18/2022 16:23,,,Spotify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand.
